GRK_AIGI124_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|23.05613
GRK_AIGI140_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|16.5
GRK_AIGI3_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.7
GRK_AIGI3_0_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.7
GRK_AIGI3_0_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.7
GRK_AIGI3_0_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.7
GRK_AIGI41_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34
GRK_AIGI41_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34
GRK_AIGI41_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34
GRK_AIGI41_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34
GRK_AIGI41_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34
GRK_AIGI41_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34
GRK_AIGI83_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.25
GRK_AIGI83_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.25
GRK_AIGI83_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.25
GRK_AIGI83_2_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.25
GRK_AMFI4_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_AMFI4_0_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_AMFI4_0_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_AMFI4_0_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_AMFI4_0_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_AMFI4_0_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_AMFI42_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_8|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_9|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_10|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI42_1_11|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.95
GRK_AMFI84_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.75
GRK_AMFI84_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.75
GRK_AMFI84_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.75
GRK_ANTY141_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|16.8
GRK_ANTY43_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY43_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY43_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY43_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY43_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY43_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY43_1_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY43_1_8|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY43_1_9|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|32.3
GRK_ANTY5_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ANTY5_0_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ANTY5_0_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ANTY5_0_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ANTY85_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.35
GRK_ANTY85_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.35
GRK_ANTY85_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.35
GRK_ANTY85_2_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.35
GRK_ARGO142_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|16.62
GRK_ARGO44_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ARGO44_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ARGO44_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ARGO44_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ARGO44_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|35.5
GRK_ARGO6_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.95
GRK_ARGO6_0_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.95
GRK_ARGO6_0_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.95
GRK_ARGO6_0_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.95
GRK_ARGO6_0_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.95
GRK_ARGO6_0_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.95
GRK_ARGO6_0_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.95
GRK_ARGO86_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.8
GRK_ARGO86_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.8
GRK_ARGO86_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.8
GRK_ARGO86_2_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.8
GRK_ARGO86_2_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.8
GRK_ARGO86_2_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.8
GRK_ASTA125_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|23.76193
GRK_ASTA125_3_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|23.76193
GRK_ASTA143_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|17
GRK_ASTA45_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|27.8
GRK_ASTA45_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|27.8
GRK_ASTA45_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|27.8
GRK_ASTA45_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|27.8
GRK_ASTA7_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.45
GRK_ASTA87_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_ASTA87_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_ASTA87_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_ASTA87_2_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_ASTA87_2_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.25
GRK_DOMV46_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|22.15
GRK_DOMV8_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.3
GRK_DOMV88_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.14286
GRK_FISK126_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|22.82087
GRK_FISK144_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|17.1
GRK_FISK47_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.5
GRK_FISK89_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|27.7
GRK_FISK9_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.25
GRK_GAIO10_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|25.1
GRK_GAIO127_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|22.82087
GRK_GAIO145_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|17.2
GRK_GAIO48_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|29.5
GRK_GAIO48_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|29.5
GRK_GAIO48_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|29.5
GRK_GAIO48_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|29.5
GRK_GAIO48_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|29.5
GRK_GAIO48_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|29.5
GRK_GAIO90_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.3
GRK_GAIO90_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.3
GRK_GAIO90_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.3
GRK_GALA11_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|25.8
GRK_GALA11_0_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|25.8
GRK_GALA11_0_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|25.8
GRK_GALA11_0_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|25.8
GRK_GALA11_0_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|25.8
GRK_GALA146_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|17
GRK_GALA49_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31
GRK_GALA49_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31
GRK_GALA91_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.45
GRK_GALA91_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.45
GRK_GALA91_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.45
GRK_GALA91_2_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.45
GRK_GUQE12_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.65
GRK_GUQE12_0_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.65
GRK_GUQE12_0_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.65
GRK_GUQE12_0_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.65
GRK_GUQE12_0_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.65
GRK_GUQE128_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|20
GRK_GUQE50_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_8|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_9|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_10|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_11|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_12|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_13|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_14|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_15|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_16|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_17|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_18|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_19|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_20|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_21|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE50_1_22|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.7
GRK_GUQE92_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.9
GRK_GUQE92_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.9
GRK_GUQE92_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.9
GRK_GUQE92_2_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.9
GRK_GUQE92_2_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.9
GRK_GUQE92_2_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.9
GRK_GUQE92_2_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.9
GRK_IGOY129_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|21.75
GRK_IGOY13_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.375
GRK_IGOY147_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|17
GRK_IGOY51_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY51_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY51_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY51_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY51_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY51_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY51_1_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY51_1_8|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY51_1_9|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.8
GRK_IGOY93_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|29.6
GRK_IGOY93_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|29.6
GRK_IQAK14_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.25
GRK_IQAK14_0_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.25
GRK_IQAK52_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK52_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK52_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK52_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK52_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK52_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK52_1_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK52_1_8|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK52_1_9|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|34.85
GRK_IQAK94_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.65
GRK_IQAK94_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.65
GRK_IQAK94_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|33.65
GRK_ITEA130_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|24.9
GRK_ITEA148_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|15.5
GRK_ITEA15_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.15
GRK_ITEA15_0_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.15
GRK_ITEA53_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.2
GRK_ITEA53_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.2
GRK_ITEA53_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.2
GRK_ITEA53_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.2
GRK_ITEA53_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.2
GRK_ITEA53_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.2
GRK_ITEA53_1_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.2
GRK_ITEA95_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|39
GRK_ITEA95_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|39
GRK_ITEA95_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|39
GRK_KALA131_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|25.3
GRK_KALA16_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|28.75
GRK_KALA54_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_8|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_9|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_10|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_11|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_12|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_13|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_14|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_15|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_16|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA54_1_17|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|37.25
GRK_KALA96_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_8|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_9|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KALA96_2_10|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|36.1
GRK_KAPS55_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.4
GRK_KAPS55_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.4
GRK_KAPS97_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.5
GRK_KAPS97_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.5
GRK_KAPS97_2_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.5
GRK_KAPS97_2_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.5
GRK_KAPS97_2_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|31.5
GRK_KATA132_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|24.36
GRK_KATA17_0_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|24.5
GRK_KATA56_1_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_4|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_5|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_6|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_7|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_8|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_9|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_10|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_11|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_12|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA56_1_13|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|30.05
GRK_KATA98_2_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|24.25
GRK_KATA98_2_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|24.25
GRK_KERK133_3_1|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|22.34
GRK_KERK133_3_2|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|22.34
GRK_KERK133_3_3|2|4790|5|27.9|587|1500|26|2000|14000|300000|4|4|4|22.34
GRK_KERK149_4_1|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|17.84
GRK_KERK149_4_2|2|4790|5|27.9|117.4|1500|26|2000|4200|180000|4|4|4|17.84
